year,rank,restaurant,location,country,lat,lng,Cuisine,Description
2022,8,Lido 84,Gardone Riviera,Italy,45.623397,10.5636497,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Gardone Riviera, Italy."
2022,9,Quintonil,Mexico City,Mexico,19.4326077,-99.133208,Mexican,"A distinguished restaurant offering mexican cuisine, known for its quality and culinary creativity in Mexico City, Mexico."
2022,10,Le Calandre,Rubano,Italy,45.4262382,11.7937858,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Rubano, Italy."
2022,11,Maido,Lima,Peru,-12.0466888,-77.0430885,Peruvian / Nikkei,"A distinguished restaurant offering peruvian / nikkei cuisine, known for its quality and culinary creativity in Lima, Peru."
2022,12,Uliassi,Senigallia,Italy,43.7197926,13.2152224,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Senigallia, Italy."
2022,13,Steirereck,Vienna,Austria,48.2080695,16.3713095,Modern Austrian,A Vienna institution blending traditional Austrian dishes with contemporary creativity and regional ingredients.
2022,14,Don Julio,Buenos Aires,Argentina,-34.6036844,-58.3815591,Argentinian,"A distinguished restaurant offering argentinian cuisine, known for its quality and culinary creativity in Buenos Aires, Argentina."
2022,15,Reale,Castel di Sangro,Italy,41.783948,14.1081016,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Castel di Sangro, Italy."
2022,16,Elkano,Getaria,Spain,43.3077339,-2.2021494,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Getaria, Spain."
2022,17,Nobelhart & Schmutzig,Berlin,Germany,52.5200065,13.404954,Modern German / European,"A distinguished restaurant offering modern german / european cuisine, known for its quality and culinary creativity in Berlin, Germany."
2022,18,Alchemist,Copenhagen,Denmark,55.6760968,12.5683371,New Nordic,"A distinguished restaurant offering new nordic cuisine, known for its quality and culinary creativity in Copenhagen, Denmark."
2022,19,Piazza Duomo,Alba,Italy,44.7009526,8.0353488,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Alba, Italy."
2022,20,Den,Tokyo,Japan,35.6764225,139.650027,Japanese,"A distinguished restaurant offering japanese cuisine, known for its quality and culinary creativity in Tokyo, Japan."
2022,21,Mugaritz,San Sebastian,Spain,43.318237,-1.9817051,Modernist / Spanish,Mugaritz offers a conceptual and avant-garde dining journey rooted in Spanish tradition and innovation.
2022,22,Septime,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2022,23,The Jane,Antwerp,Belgium,51.2213404,4.4051485,Belgian / French,"A distinguished restaurant offering belgian / french cuisine, known for its quality and culinary creativity in Antwerp, Belgium."
2022,24,The Chairman,Hong Kong,Hong Kong,22.3193039,114.1693611,International / Fusion,"A distinguished restaurant offering international / fusion cuisine, known for its quality and culinary creativity in Hong Kong, Hong Kong."
2022,25,Frantzén,Stockholm,Sweden,59.3293234,18.0685808,New Nordic,"A distinguished restaurant offering new nordic cuisine, known for its quality and culinary creativity in Stockholm, Sweden."
2022,26,Restaurant Tim Raue,Berlin,Germany,52.5200065,13.404954,Modern German / European,"A distinguished restaurant offering modern german / european cuisine, known for its quality and culinary creativity in Berlin, Germany."
2022,27,Hof Van Cleve,Kruishoutem,Belgium,50.9044989,3.5281414,Belgian / French,"A distinguished restaurant offering belgian / french cuisine, known for its quality and culinary creativity in Kruishoutem, Belgium."
2022,28,Le Clarence,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2022,29,St. Hubertus,San Cassiano,Italy,46.5700687,11.9360615,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in San Cassiano, Italy."
2022,30,Florilège,Tokyo,Japan,35.6764225,139.650027,Japanese,"A distinguished restaurant offering japanese cuisine, known for its quality and culinary creativity in Tokyo, Japan."
2022,31,Arpège,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2022,32,Mayta,Lima,Peru,-12.0466888,-77.0430885,Peruvian / Nikkei,"A distinguished restaurant offering peruvian / nikkei cuisine, known for its quality and culinary creativity in Lima, Peru."
2022,33,Atomix,New York,United States,40.7127753,-74.0059728,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in New York, United States."
2022,34,Hiša Franko,Kobarid,Slovenia,46.2476549,13.5791749,Modern Slovenian / Alpine,"A distinguished restaurant offering modern slovenian / alpine cuisine, known for its quality and culinary creativity in Kobarid, Slovenia."
2022,35,The Clove Club,London,United Kingdom,51.5072178,-0.1275862,Modern British / European,"A distinguished restaurant offering modern british / european cuisine, known for its quality and culinary creativity in London, United Kingdom."
2022,36,Odette,Singapore,Singapore,1.352083,103.819836,Modern Asian / Fusion,"A distinguished restaurant offering modern asian / fusion cuisine, known for its quality and culinary creativity in Singapore, Singapore."
2022,37,Fyn,Cape Town,South Africa,-33.922087,18.4231418,South African / Fusion,"A distinguished restaurant offering south african / fusion cuisine, known for its quality and culinary creativity in Cape Town, South Africa."
2022,38,Jordnær,Copenhagen,Denmark,55.6760968,12.5683371,New Nordic,"A distinguished restaurant offering new nordic cuisine, known for its quality and culinary creativity in Copenhagen, Denmark."
2022,39,Sorn,Bangkok,Thailand,13.7563309,100.5017651,Thai,"A distinguished restaurant offering thai cuisine, known for its quality and culinary creativity in Bangkok, Thailand."
2022,40,Schloss Schauenstein,Fürstenau,Germany,52.5179395,7.674365,Modern German / European,"A distinguished restaurant offering modern german / european cuisine, known for its quality and culinary creativity in Fürstenau, Germany."
2022,41,La Cime,Osaka,Japan,34.6937249,135.5022535,Japanese,"A distinguished restaurant offering japanese cuisine, known for its quality and culinary creativity in Osaka, Japan."
2022,42,Quique Dacosta,Dénia,Spain,38.8387992,0.1050557,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Dénia, Spain."
2022,43,Boragó,Santiago,Chile,-33.4488897,-70.6692655,International / Fusion,"A distinguished restaurant offering international / fusion cuisine, known for its quality and culinary creativity in Santiago, Chile."
2022,44,Le Bernardin,New York,United States,40.7127753,-74.0059728,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in New York, United States."
2022,45,Narisawa,Tokyo,Japan,35.6764225,139.650027,Japanese,"A distinguished restaurant offering japanese cuisine, known for its quality and culinary creativity in Tokyo, Japan."
2022,46,Belcanto,Lisbon,Portugal,38.7222524,-9.1393366,Portuguese,"A distinguished restaurant offering portuguese cuisine, known for its quality and culinary creativity in Lisbon, Portugal."
2022,47,Oteque,Rio de Janeiro,Brazil,-22.9068467,-43.1728965,Brazilian,"A distinguished restaurant offering brazilian cuisine, known for its quality and culinary creativity in Rio de Janeiro, Brazil."
2022,48,Leo,Bogotá,Colombia,4.71098859,-74.072092,International / Fusion,"A distinguished restaurant offering international / fusion cuisine, known for its quality and culinary creativity in Bogotá, Colombia."
2022,49,Ikoyi,London,United Kingdom,51.5072178,-0.1275862,Modern British / European,"A distinguished restaurant offering modern british / european cuisine, known for its quality and culinary creativity in London, United Kingdom."
2022,50,SingleThread,Healdsburg,United States,38.6081693,-122.8700509,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in Healdsburg, United States."
2023,1,Central ,Lima,Peru,-12.0466888,-77.0430885,Peruvian / Nikkei,"A distinguished restaurant offering peruvian / nikkei cuisine, known for its quality and culinary creativity in Lima, Peru."
2023,2,Disfrutar,Barcelona,Spain,41.3873974,2.168568,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Barcelona, Spain."
2023,3,Diverxo,Madrid,Spain,40.4167279,-3.7032905,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Madrid, Spain."
2023,4,Asador Etxebarri,Atxondo,Spain,43.131605,-2.5832703,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Atxondo, Spain."
2023,5,Alchemist,Copenhagen,Denmark,55.6760968,12.5683371,New Nordic,"A distinguished restaurant offering new nordic cuisine, known for its quality and culinary creativity in Copenhagen, Denmark."
2023,6,Maido,Lima,Peru,-12.0466888,-77.0430885,Peruvian / Nikkei,"A distinguished restaurant offering peruvian / nikkei cuisine, known for its quality and culinary creativity in Lima, Peru."
2023,7,Lido 84,Gardone Riviera,Italy,45.623397,10.5636497,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Gardone Riviera, Italy."
2023,8,Atomix,New York,United States,40.7127753,-74.0059728,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in New York, United States."
2023,9,Quintonil,Mexico City,Mexico,19.4326077,-99.133208,Mexican,"A distinguished restaurant offering mexican cuisine, known for its quality and culinary creativity in Mexico City, Mexico."
2023,10,Table by Bruno Verjus,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2023,11,Trèsind Studio,Dubai ,United Arab Emirates,25.2048493,55.2707828,International / Fusion,"A distinguished restaurant offering international / fusion cuisine, known for its quality and culinary creativity in Dubai , United Arab Emirates."
2023,12,A Casa do Porco,São Paulo,Brazil,-23.5557714,-46.6395571,Brazilian,"A distinguished restaurant offering brazilian cuisine, known for its quality and culinary creativity in São Paulo, Brazil."
2023,13,Pujol,Mexico City,Mexico,19.4326077,-99.133208,Mexican,"A distinguished restaurant offering mexican cuisine, known for its quality and culinary creativity in Mexico City, Mexico."
2023,14,Odette,Singapore,Singapore,1.352083,103.819836,Modern Asian / Fusion,"A distinguished restaurant offering modern asian / fusion cuisine, known for its quality and culinary creativity in Singapore, Singapore."
2023,15,Le Du,Bangkok,Thailand,13.7563309,100.5017651,Thai,"A distinguished restaurant offering thai cuisine, known for its quality and culinary creativity in Bangkok, Thailand."
2023,16,Reale,Castel di Sangro,Italy,41.783948,14.1081016,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Castel di Sangro, Italy."
2023,17,Gaggan Anand,Bangkok,Thailand,13.7563309,100.5017651,Thai,"A distinguished restaurant offering thai cuisine, known for its quality and culinary creativity in Bangkok, Thailand."
